Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,City,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
IN-2020-103502,2020-12-14,2020-12-16,CUST-0262,Customer 0262,Home Office,India,Ahmedabad,West,Tec-Cop-256,Technology,Copiers,Copiers Item 4,50159.12,4,0.2,3134.94
IN-2021-103871,2020-12-14,2020-12-16,CUST-0213,Customer 0213,Home Office,India,Chandigarh,North,Fur-Fur-807,Furniture,Furnishings,Furnishings Item 15,11397.24,3,0.0,569.86
IN-2021-100904,2020-12-14,2020-12-15,CUST-0349,Customer 0349,Home Office,India,Pune,West,Off-Art-160,Office Supplies,Art,Art Item 28,16570.5,4,0.0,2485.58
IN-2020-103075,2020-12-15,2020-12-17,CUST-0384,Customer 0384,Consumer,India,Bangalore,South,Off-Bin-177,Office Supplies,Binders,Binders Item 40,11318.56,7,0.1,628.81
IN-2019-104155,2020-12-15,2020-12-20,CUST-0195,Customer 0195,Home Office,India,Ahmedabad,West,Off-Bin-839,Office Supplies,Binders,Binders Item 37,6875.83,7,0.1,381.99
IN-2019-101882,2020-12-15,2020-12-18,CUST-0126,Customer 0126,Corporate,India,Kochi,South,Tec-Mac-733,Technology,Machines,Machines Item 14,50477.87,9,0.0,12619.47
IN-2019-100991,2020-12-15,2020-12-16,CUST-0083,Customer 0083,Consumer,India,Kochi,South,Tec-Cop-836,Technology,Copiers,Copiers Item 8,44477.69,4,0.1,7412.95
IN-2019-103848,2020-12-15,2020-12-20,CUST-0137,Customer 0137,Consumer,India,Patna,East,Fur-Fur-588,Furniture,Furnishings,Furnishings Item 6,80070.63,6,0.1,-4448.37
IN-2019-101995,2020-12-15,2020-12-16,CUST-0298,Customer 0298,Home Office,India,Surat,West,Fur-Tab-950,Furniture,Tables,Tables Item 41,79682.85,7,0.1,-4426.82
IN-2022-103773,2020-12-15,2020-12-20,CUST-0449,Customer 0449,Consumer,India,Lucknow,North,Fur-Boo-384,Furniture,Bookcases,Bookcases Item 10,92847.49,10,0.0,4642.37
IN-2022-103294,2020-12-15,2020-12-19,CUST-0403,Customer 0403,Corporate,India,Mumbai,West,Fur-Tab-850,Furniture,Tables,Tables Item 39,36557.69,6,0.1,-2030.98
IN-2019-103114,2020-12-15,2020-12-22,CUST-0246,Customer 0246,Corporate,India,Bhubaneswar,East,Off-Art-578,Office Supplies,Art,Art Item 6,13474.56,8,0.0,2021.18
IN-2020-100263,2020-12-16,2020-12-22,CUST-0103,Customer 0103,Consumer,India,Ahmedabad,West,Fur-Tab-307,Furniture,Tables,Tables Item 16,121262.0,10,0.0,6063.1
IN-2019-102560,2020-12-16,2020-12-21,CUST-0192,Customer 0192,Home Office,India,Bangalore,South,Fur-Tab-531,Furniture,Tables,Tables Item 42,24061.76,4,0.1,-1336.76
IN-2020-104824,2020-12-16,2020-12-18,CUST-0144,Customer 0144,Corporate,India,Patna,East,Off-Art-788,Office Supplies,Art,Art Item 4,10180.54,9,0.2,-636.28
IN-2021-100896,2020-12-16,2020-12-23,CUST-0324,Customer 0324,Corporate,India,Jaipur,North,Off-Sto-926,Office Supplies,Storage,Storage Item 33,20309.29,7,0.1,1128.29
IN-2021-100144,2020-12-16,2020-12-19,CUST-0091,Customer 0091,Corporate,India,Ahmedabad,West,Tec-Cop-689,Technology,Copiers,Copiers Item 16,63844.98,6,0.0,15961.25
IN-2021-102128,2020-12-16,2020-12-18,CUST-0324,Customer 0324,Corporate,India,Surat,West,Tec-Acc-584,Technology,Accessories,Accessories Item 4,60064.36,5,0.0,15016.09
IN-2022-101481,2020-12-16,2020-12-19,CUST-0235,Customer 0235,Corporate,India,Bangalore,South,Fur-Cha-739,Furniture,Chairs,Chairs Item 41,7243.11,1,0.0,362.16
IN-2019-104989,2020-12-16,2020-12-22,CUST-0209,Customer 0209,Home Office,India,Bhubaneswar,East,Tec-Cop-380,Technology,Copiers,Copiers Item 42,43815.84,3,0.0,10953.96
IN-2019-100805,2020-12-16,2020-12-23,CUST-0102,Customer 0102,Home Office,India,Pune,West,Off-Pap-849,Office Supplies,Paper,Paper Item 44,10061.46,10,0.0,1509.22
IN-2020-100132,2020-12-16,2020-12-21,CUST-0336,Customer 0336,Home Office,India,Kochi,South,Tec-Cop-571,Technology,Copiers,Copiers Item 11,36187.13,6,0.2,2261.7
IN-2019-104222,2020-12-17,2020-12-18,CUST-0081,Customer 0081,Corporate,India,Surat,West,Fur-Fur-516,Furniture,Furnishings,Furnishings Item 5,87623.25,9,0.1,-4867.96
IN-2019-103008,2020-12-17,2020-12-22,CUST-0063,Customer 0063,Home Office,India,Chennai,South,Off-Sto-679,Office Supplies,Storage,Storage Item 7,20442.64,9,0.2,-1277.67
IN-2020-102521,2020-12-17,2020-12-20,CUST-0232,Customer 0232,Home Office,India,Pune,West,Tec-Acc-509,Technology,Accessories,Accessories Item 10,52678.21,10,0.0,13169.55
IN-2019-100494,2020-12-17,2020-12-22,CUST-0361,Customer 0361,Consumer,India,Bangalore,South,Off-Art-855,Office Supplies,Art,Art Item 28,7740.66,4,0.0,1161.1
IN-2019-100585,2020-12-17,2020-12-18,CUST-0324,Customer 0324,Home Office,India,Ahmedabad,West,Tec-Acc-430,Technology,Accessories,Accessories Item 14,11518.16,2,0.1,1919.69
IN-2020-104035,2020-12-17,2020-12-21,CUST-0370,Customer 0370,Consumer,India,Chennai,South,Off-Sto-165,Office Supplies,Storage,Storage Item 24,1789.95,3,0.0,268.49
IN-2020-104095,2020-12-17,2020-12-21,CUST-0081,Customer 0081,Home Office,India,Bangalore,South,Off-Pap-720,Office Supplies,Paper,Paper Item 46,16339.57,4,0.0,2450.94
IN-2019-102305,2020-12-17,2020-12-24,CUST-0299,Customer 0299,Corporate,India,Ahmedabad,West,Off-Bin-795,Office Supplies,Binders,Binders Item 30,31725.16,10,0.0,4758.77
IN-2019-104207,2020-12-17,2020-12-19,CUST-0093,Customer 0093,Corporate,India,Jaipur,North,Tec-Cop-611,Technology,Copiers,Copiers Item 30,68341.42,8,0.0,17085.35
IN-2019-101388,2020-12-17,2020-12-20,CUST-0282,Customer 0282,Home Office,India,Chennai,South,Tec-Pho-981,Technology,Phones,Phones Item 10,13750.85,1,0.1,2291.81
IN-2022-103382,2020-12-17,2020-12-22,CUST-0342,Customer 0342,Corporate,India,Jaipur,North,Fur-Tab-957,Furniture,Tables,Tables Item 48,40211.04,7,0.0,2010.55
IN-2019-100094,2020-12-18,2020-12-21,CUST-0165,Customer 0165,Consumer,India,Lucknow,North,Off-Bin-717,Office Supplies,Binders,Binders Item 46,14432.9,7,0.1,801.83
IN-2021-101464,2020-12-18,2020-12-19,CUST-0421,Customer 0421,Home Office,India,Patna,East,Tec-Pho-516,Technology,Phones,Phones Item 43,33914.61,2,0.0,8478.65
IN-2022-102540,2020-12-18,2020-12-20,CUST-0486,Customer 0486,Corporate,India,Surat,West,Off-Sto-756,Office Supplies,Storage,Storage Item 16,2992.72,8,0.0,448.91
IN-2020-101050,2020-12-18,2020-12-21,CUST-0476,Customer 0476,Corporate,India,Kolkata,East,Tec-Pho-905,Technology,Phones,Phones Item 31,50926.96,5,0.1,8487.83
IN-2022-101548,2020-12-19,2020-12-20,CUST-0042,Customer 0042,Home Office,India,Chennai,South,Tec-Acc-387,Technology,Accessories,Accessories Item 31,25557.82,2,0.0,6389.46
IN-2019-104027,2020-12-19,2020-12-25,CUST-0168,Customer 0168,Home Office,India,Surat,West,Fur-Tab-491,Furniture,Tables,Tables Item 6,12658.0,6,0.0,632.9
IN-2020-101612,2020-12-19,2020-12-21,CUST-0189,Customer 0189,Home Office,India,Pune,West,Fur-Tab-834,Furniture,Tables,Tables Item 35,3440.18,1,0.0,172.01
IN-2020-103908,2020-12-19,2020-12-23,CUST-0110,Customer 0110,Consumer,India,Bangalore,South,Fur-Fur-271,Furniture,Furnishings,Furnishings Item 38,85287.31,6,0.0,4264.37
IN-2019-102939,2020-12-20,2020-12-22,CUST-0250,Customer 0250,Corporate,India,Chennai,South,Tec-Cop-855,Technology,Copiers,Copiers Item 8,52622.33,6,0.0,13155.58
IN-2019-100723,2020-12-20,2020-12-24,CUST-0154,Customer 0154,Home Office,India,Jaipur,North,Fur-Boo-896,Furniture,Bookcases,Bookcases Item 42,20508.24,4,0.5,-18457.42
IN-2022-101088,2020-12-20,2020-12-23,CUST-0275,Customer 0275,Consumer,India,Bhubaneswar,East,Fur-Tab-160,Furniture,Tables,Tables Item 17,16669.14,2,0.0,833.46
IN-2019-102787,2020-12-20,2020-12-26,CUST-0393,Customer 0393,Home Office,India,Mumbai,West,Fur-Boo-494,Furniture,Bookcases,Bookcases Item 50,78015.76,10,0.0,3900.79
IN-2021-101764,2020-12-20,2020-12-25,CUST-0169,Customer 0169,Home Office,India,Kolkata,East,Off-Bin-472,Office Supplies,Binders,Binders Item 33,27704.82,6,0.0,4155.72
IN-2020-101289,2020-12-20,2020-12-21,CUST-0404,Customer 0404,Consumer,India,Patna,East,Off-Art-951,Office Supplies,Art,Art Item 45,647.74,8,0.2,-40.48
IN-2020-100774,2020-12-20,2020-12-23,CUST-0294,Customer 0294,Consumer,India,Pune,West,Tec-Acc-933,Technology,Accessories,Accessories Item 29,12898.12,1,0.1,2149.69
IN-2021-102523,2020-12-21,2020-12-24,CUST-0419,Customer 0419,Corporate,India,Kochi,South,Fur-Boo-867,Furniture,Bookcases,Bookcases Item 7,65253.26,8,0.2,-12234.99
IN-2021-102693,2020-12-21,2020-12-26,CUST-0418,Customer 0418,Home Office,India,Jaipur,North,Fur-Cha-458,Furniture,Chairs,Chairs Item 21,42330.89,9,0.0,2116.54
IN-2020-104556,2020-12-21,2020-12-28,CUST-0111,Customer 0111,Corporate,India,Chennai,South,Fur-Boo-795,Furniture,Bookcases,Bookcases Item 44,17366.49,2,0.1,-964.81
IN-2021-102680,2020-12-21,2020-12-26,CUST-0153,Customer 0153,Corporate,India,Kochi,South,Fur-Fur-107,Furniture,Furnishings,Furnishings Item 41,13499.97,1,0.0,675.0
IN-2019-100162,2020-12-21,2020-12-24,CUST-0082,Customer 0082,Corporate,India,Lucknow,North,Off-Sto-480,Office Supplies,Storage,Storage Item 43,9874.83,3,0.1,548.6
IN-2022-100779,2020-12-21,2020-12-24,CUST-0379,Customer 0379,Consumer,India,Kolkata,East,Off-Bin-292,Office Supplies,Binders,Binders Item 23,35487.36,9,0.1,1971.52
IN-2021-104965,2020-12-22,2020-12-24,CUST-0178,Customer 0178,Home Office,India,Kolkata,East,Off-Bin-198,Office Supplies,Binders,Binders Item 44,7324.77,3,0.0,1098.72
IN-2021-104517,2020-12-22,2020-12-27,CUST-0126,Customer 0126,Corporate,India,Jaipur,North,Off-Pap-899,Office Supplies,Paper,Paper Item 17,11589.51,9,0.0,1738.43
IN-2021-101538,2020-12-22,2020-12-28,CUST-0040,Customer 0040,Home Office,India,Bangalore,South,Tec-Cop-327,Technology,Copiers,Copiers Item 27,8563.39,1,0.0,2140.85
IN-2019-102671,2020-12-22,2020-12-28,CUST-0128,Customer 0128,Home Office,India,Bangalore,South,Fur-Fur-792,Furniture,Furnishings,Furnishings Item 47,6588.19,1,0.0,329.41
IN-2022-102963,2020-12-22,2020-12-29,CUST-0082,Customer 0082,Corporate,India,Bangalore,South,Tec-Acc-575,Technology,Accessories,Accessories Item 22,24736.28,3,0.0,6184.07
IN-2020-100146,2020-12-23,2020-12-27,CUST-0405,Customer 0405,Corporate,India,Jaipur,North,Tec-Cop-647,Technology,Copiers,Copiers Item 33,73666.2,7,0.2,4604.14
IN-2019-104015,2020-12-23,2020-12-25,CUST-0078,Customer 0078,Corporate,India,Ahmedabad,West,Tec-Cop-604,Technology,Copiers,Copiers Item 39,58822.5,10,0.2,3676.41
IN-2021-102200,2020-12-23,2020-12-27,CUST-0156,Customer 0156,Home Office,India,Pune,West,Tec-Mac-230,Technology,Machines,Machines Item 44,60500.51,4,0.1,10083.42
IN-2022-103777,2020-12-23,2020-12-28,CUST-0162,Customer 0162,Home Office,India,Ahmedabad,West,Fur-Boo-339,Furniture,Bookcases,Bookcases Item 21,2638.7,1,0.2,-494.76
IN-2022-100282,2020-12-23,2020-12-28,CUST-0406,Customer 0406,Consumer,India,Chandigarh,North,Off-Pap-924,Office Supplies,Paper,Paper Item 29,14598.22,4,0.0,2189.73
IN-2020-103671,2020-12-23,2020-12-30,CUST-0023,Customer 0023,Home Office,India,Ahmedabad,West,Tec-Mac-102,Technology,Machines,Machines Item 13,14347.17,2,0.0,3586.79
IN-2019-100049,2020-12-23,2020-12-25,CUST-0160,Customer 0160,Home Office,India,Jaipur,North,Fur-Tab-961,Furniture,Tables,Tables Item 8,66689.45,8,0.2,-12504.27
IN-2020-104573,2020-12-23,2020-12-27,CUST-0149,Customer 0149,Corporate,India,Hyderabad,South,Fur-Cha-864,Furniture,Chairs,Chairs Item 12,66047.94,7,0.2,-12383.99
IN-2021-100519,2020-12-24,2020-12-30,CUST-0005,Customer 0005,Corporate,India,Mumbai,West,Tec-Acc-485,Technology,Accessories,Accessories Item 28,56669.34,3,0.0,14167.33
IN-2020-104790,2020-12-24,2020-12-27,CUST-0160,Customer 0160,Consumer,India,Ahmedabad,West,Fur-Fur-827,Furniture,Furnishings,Furnishings Item 5,26069.51,8,0.1,-1448.31
IN-2020-102916,2020-12-24,2020-12-29,CUST-0161,Customer 0161,Consumer,India,Pune,West,Off-Pap-684,Office Supplies,Paper,Paper Item 39,3834.45,10,0.1,213.03
IN-2021-104967,2020-12-24,2020-12-30,CUST-0173,Customer 0173,Home Office,India,Guwahati,East,Off-Pap-876,Office Supplies,Paper,Paper Item 18,354.91,2,0.0,53.24
IN-2022-104953,2020-12-24,2020-12-29,CUST-0222,Customer 0222,Home Office,India,Pune,West,Tec-Acc-418,Technology,Accessories,Accessories Item 42,83748.92,6,0.0,20937.23
IN-2020-101700,2020-12-24,2020-12-30,CUST-0365,Customer 0365,Consumer,India,Pune,West,Fur-Boo-718,Furniture,Bookcases,Bookcases Item 29,86326.63,9,0.0,4316.33
IN-2019-100110,2020-12-24,2020-12-25,CUST-0299,Customer 0299,Corporate,India,Jaipur,North,Fur-Tab-132,Furniture,Tables,Tables Item 37,15467.0,2,0.0,773.35
IN-2020-104826,2020-12-24,2020-12-27,CUST-0422,Customer 0422,Consumer,India,Hyderabad,South,Tec-Acc-831,Technology,Accessories,Accessories Item 36,40714.96,3,0.1,6785.83
IN-2019-104726,2020-12-25,2020-12-26,CUST-0406,Customer 0406,Consumer,India,Lucknow,North,Tec-Mac-250,Technology,Machines,Machines Item 22,27917.12,5,0.0,6979.28
IN-2019-102322,2020-12-25,2020-12-27,CUST-0281,Customer 0281,Home Office,India,Chandigarh,North,Fur-Fur-247,Furniture,Furnishings,Furnishings Item 35,54221.37,8,0.2,-10166.51
IN-2022-101970,2020-12-25,2020-12-31,CUST-0392,Customer 0392,Consumer,India,Surat,West,Off-Art-552,Office Supplies,Art,Art Item 39,16760.18,6,0.0,2514.03
IN-2020-102802,2020-12-25,2020-12-26,CUST-0046,Customer 0046,Home Office,India,Ahmedabad,West,Off-Pap-317,Office Supplies,Paper,Paper Item 42,11847.56,6,0.2,-740.47
IN-2022-104851,2020-12-26,2020-12-27,CUST-0318,Customer 0318,Consumer,India,Delhi,North,Fur-Boo-542,Furniture,Bookcases,Bookcases Item 30,12134.19,6,0.2,-2275.16
IN-2019-103574,2020-12-26,2020-12-30,CUST-0432,Customer 0432,Home Office,India,Pune,West,Tec-Pho-816,Technology,Phones,Phones Item 17,101986.77,7,0.1,16997.79
IN-2020-100629,2020-12-26,2020-12-27,CUST-0225,Customer 0225,Corporate,India,Kolkata,East,Tec-Pho-230,Technology,Phones,Phones Item 34,29311.63,5,0.1,4885.27
IN-2021-102558,2020-12-26,2020-12-29,CUST-0396,Customer 0396,Corporate,India,Ahmedabad,West,Fur-Boo-224,Furniture,Bookcases,Bookcases Item 14,21436.08,9,0.2,-4019.26
IN-2021-104245,2020-12-26,2020-12-30,CUST-0402,Customer 0402,Consumer,India,Chandigarh,North,Fur-Tab-511,Furniture,Tables,Tables Item 40,120422.56,10,0.1,-6690.14
IN-2020-101468,2020-12-26,2021-01-01,CUST-0255,Customer 0255,Corporate,India,Bangalore,South,Off-Art-636,Office Supplies,Art,Art Item 9,3369.76,1,0.0,505.46
IN-2019-100196,2020-12-27,2021-01-01,CUST-0133,Customer 0133,Corporate,India,Mumbai,West,Fur-Boo-669,Furniture,Bookcases,Bookcases Item 26,40252.4,9,0.2,-7547.32
IN-2019-104496,2020-12-27,2020-12-28,CUST-0392,Customer 0392,Consumer,India,Bangalore,South,Tec-Acc-496,Technology,Accessories,Accessories Item 41,11471.41,1,0.0,2867.85
IN-2021-102892,2020-12-27,2020-12-30,CUST-0046,Customer 0046,Home Office,India,Bangalore,South,Fur-Tab-699,Furniture,Tables,Tables Item 45,73077.7,6,0.0,3653.89
IN-2022-102319,2020-12-27,2020-12-31,CUST-0005,Customer 0005,Consumer,India,Pune,West,Fur-Cha-317,Furniture,Chairs,Chairs Item 9,31748.26,7,0.0,1587.41
IN-2019-102897,2020-12-27,2020-12-28,CUST-0321,Customer 0321,Home Office,India,Jaipur,North,Tec-Pho-544,Technology,Phones,Phones Item 43,43310.9,4,0.2,2706.93
IN-2021-103972,2020-12-27,2020-12-30,CUST-0029,Customer 0029,Consumer,India,Chandigarh,North,Tec-Pho-189,Technology,Phones,Phones Item 50,91771.56,7,0.0,22942.89
IN-2020-102621,2020-12-27,2021-01-02,CUST-0159,Customer 0159,Home Office,India,Surat,West,Tec-Cop-486,Technology,Copiers,Copiers Item 47,10560.82,1,0.2,660.05
IN-2021-101222,2020-12-27,2020-12-29,CUST-0403,Customer 0403,Corporate,India,Ahmedabad,West,Tec-Mac-622,Technology,Machines,Machines Item 28,58678.55,5,0.0,14669.64
IN-2020-104295,2020-12-28,2021-01-03,CUST-0372,Customer 0372,Home Office,India,Kolkata,East,Fur-Boo-257,Furniture,Bookcases,Bookcases Item 35,45511.45,7,0.0,2275.57
IN-2022-102567,2020-12-28,2020-12-30,CUST-0253,Customer 0253,Corporate,India,Kolkata,East,Fur-Fur-725,Furniture,Furnishings,Furnishings Item 11,2315.98,1,0.0,115.8
IN-2022-104538,2020-12-28,2021-01-01,CUST-0343,Customer 0343,Corporate,India,Lucknow,North,Tec-Pho-871,Technology,Phones,Phones Item 44,16831.99,1,0.1,2805.33
IN-2021-104588,2020-12-28,2021-01-01,CUST-0073,Customer 0073,Corporate,India,Hyderabad,South,Tec-Pho-689,Technology,Phones,Phones Item 6,143947.59,8,0.1,23991.27
IN-2020-101518,2021-01-01,2021-01-08,CUST-0371,Customer 0371,Corporate,India,Bangalore,South,Off-Sto-710,Office Supplies,Storage,Storage Item 12,33217.2,9,0.0,4982.58
IN-2022-102070,2021-01-01,2021-01-03,CUST-0363,Customer 0363,Consumer,India,Bhubaneswar,East,Fur-Boo-893,Furniture,Bookcases,Bookcases Item 42,28802.84,5,0.1,-1600.16
IN-2022-102252,2021-01-02,2021-01-09,CUST-0425,Customer 0425,Corporate,India,Surat,West,Tec-Pho-442,Technology,Phones,Phones Item 38,17544.02,1,0.0,4386.01
IN-2019-102229,2021-01-02,2021-01-08,CUST-0212,Customer 0212,Home Office,India,Chandigarh,North,Tec-Acc-169,Technology,Accessories,Accessories Item 38,31995.55,4,0.1,5332.59
IN-2022-104425,2021-01-02,2021-01-08,CUST-0155,Customer 0155,Home Office,India,Chennai,South,Tec-Pho-529,Technology,Phones,Phones Item 20,67826.84,6,0.1,11304.47
IN-2019-100587,2021-01-03,2021-01-05,CUST-0322,Customer 0322,Consumer,India,Kolkata,East,Fur-Boo-710,Furniture,Bookcases,Bookcases Item 8,10811.86,2,0.0,540.59
IN-2021-104787,2021-01-03,2021-01-09,CUST-0094,Customer 0094,Corporate,India,Surat,West,Fur-Fur-535,Furniture,Furnishings,Furnishings Item 14,16426.79,4,0.1,-912.6
IN-2022-102078,2021-01-03,2021-01-07,CUST-0173,Customer 0173,Consumer,India,Lucknow,North,Fur-Tab-124,Furniture,Tables,Tables Item 4,72811.0,8,0.0,3640.55
IN-2020-104030,2021-01-04,2021-01-09,CUST-0372,Customer 0372,Home Office,India,Mumbai,West,Tec-Mac-710,Technology,Machines,Machines Item 40,10373.95,1,0.0,2593.49
IN-2021-102970,2021-01-04,2021-01-11,CUST-0382,Customer 0382,Consumer,India,Delhi,North,Tec-Pho-851,Technology,Phones,Phones Item 25,79389.74,10,0.0,19847.43
IN-2022-104676,2021-01-04,2021-01-11,CUST-0125,Customer 0125,Corporate,India,Patna,East,Off-Sto-397,Office Supplies,Storage,Storage Item 37,12755.19,8,0.0,1913.28
IN-2019-104175,2021-01-04,2021-01-05,CUST-0482,Customer 0482,Consumer,India,Lucknow,North,Fur-Cha-739,Furniture,Chairs,Chairs Item 36,44231.74,8,0.0,2211.59
IN-2020-101393,2021-01-05,2021-01-11,CUST-0048,Customer 0048,Home Office,India,Chennai,South,Tec-Mac-827,Technology,Machines,Machines Item 18,28353.44,5,0.0,7088.36
IN-2019-102813,2021-01-05,2021-01-06,CUST-0260,Customer 0260,Corporate,India,Surat,West,Tec-Pho-367,Technology,Phones,Phones Item 45,28183.22,4,0.5,-14091.61
IN-2019-103721,2021-01-05,2021-01-08,CUST-0115,Customer 0115,Home Office,India,Kochi,South,Off-Bin-589,Office Supplies,Binders,Binders Item 46,5715.93,4,0.0,857.39
IN-2020-102930,2021-01-05,2021-01-11,CUST-0446,Customer 0446,Corporate,India,Mumbai,West,Fur-Tab-623,Furniture,Tables,Tables Item 19,32246.69,3,0.1,-1791.48
IN-2019-101881,2021-01-05,2021-01-10,CUST-0484,Customer 0484,Home Office,India,Lucknow,North,Off-Bin-453,Office Supplies,Binders,Binders Item 6,36290.04,9,0.1,2016.11
IN-2021-104577,2021-01-06,2021-01-10,CUST-0350,Customer 0350,Corporate,India,Bangalore,South,Tec-Cop-886,Technology,Copiers,Copiers Item 25,17459.3,2,0.0,4364.83
IN-2020-103481,2021-01-06,2021-01-13,CUST-0385,Customer 0385,Home Office,India,Surat,West,Fur-Tab-345,Furniture,Tables,Tables Item 5,3333.34,1,0.5,-3000.0
IN-2019-103878,2021-01-06,2021-01-13,CUST-0118,Customer 0118,Home Office,India,Lucknow,North,Off-Pap-113,Office Supplies,Paper,Paper Item 50,27982.07,10,0.0,4197.31
IN-2020-102220,2021-01-06,2021-01-12,CUST-0296,Customer 0296,Corporate,India,Chandigarh,North,Off-Bin-736,Office Supplies,Binders,Binders Item 40,38256.3,10,0.0,5738.44
IN-2021-103167,2021-01-07,2021-01-11,CUST-0015,Customer 0015,Consumer,India,Surat,West,Tec-Cop-819,Technology,Copiers,Copiers Item 48,17549.42,1,0.1,2924.9
IN-2019-102266,2021-01-07,2021-01-11,CUST-0461,Customer 0461,Corporate,India,Hyderabad,South,Off-Bin-605,Office Supplies,Binders,Binders Item 2,25192.34,8,0.0,3778.85
IN-2020-100166,2021-01-07,2021-01-12,CUST-0311,Customer 0311,Home Office,India,Jaipur,North,Off-Sto-902,Office Supplies,Storage,Storage Item 16,25812.83,8,0.0,3871.92
IN-2019-104226,2021-01-08,2021-01-09,CUST-0282,Customer 0282,Home Office,India,Jaipur,North,Fur-Cha-400,Furniture,Chairs,Chairs Item 28,47202.21,8,0.1,-2622.35
IN-2022-102531,2021-01-08,2021-01-11,CUST-0001,Customer 0001,Consumer,India,Chandigarh,North,Off-Pap-450,Office Supplies,Paper,Paper Item 30,13572.35,7,0.1,754.02
IN-2022-101093,2021-01-08,2021-01-15,CUST-0495,Customer 0495,Home Office,India,Guwahati,East,Fur-Boo-501,Furniture,Bookcases,Bookcases Item 11,37256.88,3,0.0,1862.84
IN-2020-102767,2021-01-08,2021-01-15,CUST-0303,Customer 0303,Corporate,India,Surat,West,Tec-Pho-544,Technology,Phones,Phones Item 42,16504.96,3,0.2,1031.56
IN-2019-102367,2021-01-08,2021-01-11,CUST-0022,Customer 0022,Consumer,India,Bhubaneswar,East,Fur-Tab-204,Furniture,Tables,Tables Item 42,63850.26,6,0.0,3192.51
IN-2021-103791,2021-01-09,2021-01-12,CUST-0188,Customer 0188,Corporate,India,Mumbai,West,Fur-Tab-174,Furniture,Tables,Tables Item 7,60251.12,8,0.2,-11297.08
IN-2021-100432,2021-01-09,2021-01-12,CUST-0347,Customer 0347,Consumer,India,Delhi,North,Fur-Fur-540,Furniture,Furnishings,Furnishings Item 8,46528.79,10,0.5,-41875.92
IN-2021-102168,2021-01-11,2021-01-15,CUST-0245,Customer 0245,Home Office,India,Chennai,South,Off-Bin-544,Office Supplies,Binders,Binders Item 2,2143.94,8,0.1,119.11
IN-2022-102457,2021-01-11,2021-01-12,CUST-0043,Customer 0043,Corporate,India,Mumbai,West,Tec-Pho-685,Technology,Phones,Phones Item 21,175545.85,10,0.1,29257.64
IN-2019-103775,2021-01-11,2021-01-17,CUST-0415,Customer 0415,Corporate,India,Delhi,North,Tec-Acc-517,Technology,Accessories,Accessories Item 17,17146.56,1,0.0,4286.64
